Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,6401.14,496.14,8.4
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Renewables,GWh,7146.95,554.29,8.41
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,GWh,745.81,58.15,8.46
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Bioenergy,%,0.13,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Coal,%,90.22,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Hydro,%,8.64,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Solar,%,1.02,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Bioenergy,GWh,92.02,24.23,35.74
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Coal,GWh,65912.05,2549.42,4.02
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Hydro,GWh,6309.12,471.91,8.08
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Solar,GWh,745.81,58.15,8.46
India,IND,Odisha,OR,state,2023,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2023,Electricity generation,Total,Total Generation,GWh,73059.0,3103.71,4.44
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Clean,%,208.38,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Fossil,%,54047.88,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,172.58,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Renewables,%,208.38,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,35.8,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,208.38,19.69,10.44
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,54047.88,2090.52,4.02
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,172.58,16.9,10.86
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,208.38,19.69,10.44
India,IND,Odisha,OR,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,35.8,2.79,8.45
India,IND,Odisha,OR,state,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,742.64,-2.78,-0.37
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Bioenergy,%,21.16,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Coal,%,54047.88,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Hydro,%,151.42,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Solar,%,35.8,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,21.16,5.57,35.73
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Coal,ktCO2,54047.88,2090.52,4.02
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Hydro,ktCO2,151.42,11.33,8.09
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Solar,ktCO2,35.8,2.79,8.45
India,IND,Odisha,OR,state,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2023,Power sector emissions,Total,Total emissions,ktCO2,54256.26,2110.21,4.05
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Clean,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Fossil,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Renewables,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Bioenergy,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Coal,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Gas,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Hydro,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Nuclear,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Other Fossil,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Other Renewables,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Solar,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Wind,%,,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Bioenergy,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Coal,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Gas,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Hydro,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Solar,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Fuel,Wind,GWh,0.0,,
India,IND,Others,OT,state,2019,Electricity generation,Total,Total Generation,GWh,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Clean,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Hydro,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Solar,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Coal,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Gas,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Solar,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Fuel,Wind,ktCO2,0.0,,
India,IND,Others,OT,state,2019,Power sector emissions,Total,Total emissions,ktCO2,0.0,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Clean,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Fossil,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Renewables,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Bioenergy,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Coal,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Gas,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Hydro,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Nuclear,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Other Fossil,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Other Renewables,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Solar,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Wind,%,,,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Hydro,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Solar,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Electricity generation,Total,Total Generation,GWh,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Clean,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Hydro,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Solar,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Solar,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2020,Power sector emissions,Total,Total emissions,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Clean,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Fossil,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,,,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Renewables,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Bioenergy,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Coal,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Gas,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Hydro,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Nuclear,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Other Fossil,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Other Renewables,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Solar,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Wind,%,,,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Hydro,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Solar,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Electricity generation,Total,Total Generation,GWh,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Clean,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Hydro,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Solar,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Others,OT,state,2021,Power sector emissions,Fuel,Solar,ktCO2,0.0,0.0,
